,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
19,0019.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper a picked,3.326524019241333,0.0001919269561767578,152878
20,0020.wav,2,0,0,0.2857142857142857,7,peppers picked peter piper where's the peck,a peppers picked peter piper where's the the peck,4.594085454940796,0.00034356117248535156,208678
21,0021.wav,2,0,2,0.4,10,peter picked a peck piper pickled peppers of pickled peppers,a peter peck peck of peck piper pickled peppers of pickled peppers,6.513506650924683,0.0005459785461425781,295788
22,0022.wav,2,0,1,0.375,8,peter piper piper peter peter peter piper piper,a the peck piper piper peter peter peter piper piper,4.849782943725586,0.00034356117248535156,221698
23,0023.wav,1,0,0,0.25,4,peter picked piper peppers,a peter picked piper peppers,3.0999507904052734,0.00018095970153808594,143888
24,0024.wav,1,0,3,0.6666666666666666,6,peter peter peter peter peter peter,a peter peter peter picked picked picked,3.499030113220215,0.00021195411682128906,160938
25,0025.wav,1,2,1,0.5714285714285714,7,piper picked a peck of peter peppers,a a picked peck peter peppers,3.618255138397217,0.0002307891845703125,166208
26,0026.wav,1,1,0,0.25,8,pickled peppers peter piper picked a peck of,a pickled peppers peter piper picked peck of,3.5124988555908203,0.0002110004425048828,160938
27,0027.wav,2,0,2,0.5,8,of peppers of picked a peter piper of,a of where's of picked of peter piper of a,4.300961017608643,0.0002932548522949219,195348
28,0028.wav,2,0,2,0.8,5,pickled peppers peter piper picked,a pickled where's peter piper of a,2.6919474601745605,0.0001399517059326172,124048
29,0029.wav,2,1,1,0.5714285714285714,7,peter picked a peck of pickled peppers,a a peck of peck of pickled peppers,2.763672113418579,0.00014853477478027344,126528
30,0030.wav,1,3,1,0.5555555555555556,9,where's a peck of pickled peppers peter piper picked,a where's peck of peter piper peck,2.934272527694702,0.0001614093780517578,134588
31,0031.wav,1,1,3,1.0,5,peter piper picked the peppers,a picked piper peck of,1.6983535289764404,9.322166442871094e-05,79098
32,0032.wav,2,1,1,0.8,5,pickled peppers picked peter piper,a pickled where's a picked piper,1.9197845458984375,0.00010204315185546875,89638
33,0033.wav,0,0,0,0.0,5,a peck of pickled peppers,a peck of pickled peppers,1.9741883277893066,0.00010561943054199219,92118
34,0034.wav,1,0,0,0.2,5,where's the peck peter picked,a where's the peck peter picked,1.4661719799041748,8.130073547363281e-05,68248
35,0035.wav,1,0,0,0.25,4,pickled peppers piper picked,a pickled peppers piper picked,2.7653558254241943,0.00014281272888183594,126528
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,a peter picked peppers,1.523738145828247,8.344650268554688e-05,71038
37,0037.wav,1,1,0,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked peck of pickled peppers,2.5906121730804443,0.00013518333435058594,118778
38,0038.wav,1,2,1,0.5,8,peter piper picked a peck of pickled peppers,a peter piper picked picked pickled peppers,2.488994836807251,0.0001316070556640625,115988
39,0039.wav,1,0,0,0.14285714285714285,7,peppers pickled peter of the piper peck,a peppers pickled peter of the piper peck,2.205744504928589,0.00011801719665527344,102658
40,0040.wav,2,0,1,0.375,8,piper peter picked where's the pickled peppers peter,a peck peter picked where's the pickled peppers peter a,3.093010902404785,0.00018644332885742188,142338
41,0041.wav,1,1,1,0.42857142857142855,7,peck pickled piper of the peter peppers,a peck pickled picked of peter peppers,2.3982901573181152,0.00012803077697753906,110718
42,0042.wav,0,2,1,0.2727272727272727,11,a peck of pickled peter picked the peppers of the peck,a peck pickled peter peck the peppers of peck,2.9802398681640625,0.00015878677368164062,137068
43,0043.wav,2,0,3,0.7142857142857143,7,where's the peck of peppers piper pickled,a where's of a of where's piper of pickled,2.4950060844421387,0.0001342296600341797,115988
44,0044.wav,0,1,4,0.625,8,piper pickled peppers of the peck peter picked,a pickled where's of a peter a,2.946646213531494,0.00015592575073242188,134588
45,0045.wav,1,1,4,1.0,6,piper peter picked pickled piper peppers,a pickled the where's pickled picked,2.8859505653381348,0.0001571178436279297,131798
46,0046.wav,1,3,3,0.6363636363636364,11,peter picked peppers of the pickled peck of peppers of piper,a a where's of pickled peck where's of of,3.1009933948516846,0.0001766681671142578,142338
47,0047.wav,2,2,2,0.35294117647058826,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a the of piper picked peck of peppers where's the peck of picked peppers peter piper picked,5.426806211471558,0.0004181861877441406,248358
48,0048.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked the peck of pickled peppers,2.9988152980804443,0.00017118453979492188,137068
49,0049.wav,2,0,1,0.3333333333333333,9,where's the peck of pickled peppers peter piper picked,a where's the peck of peck of peppers peter piper picked,2.4387104511260986,0.0001308917999267578,113198
50,0050.wav,1,0,3,0.8,5,pickled peppers pickled peter piper,a pickled of where's picked piper,2.321101665496826,0.00012421607971191406,107928
51,0051.wav,2,2,1,0.45454545454545453,11,peter piper picked a peck of pickled peppers peter piper pickled,a peter piper peck picked of pickled where's peter piper pickled,3.551213502883911,0.00021123886108398438,163728
52,0052.wav,2,3,2,0.875,8,peter piper picked a peck of pickled peppers,a the of piper picked peck where's,2.3722317218780518,0.0005750656127929688,107928
53,0053.wav,1,1,1,0.5,6,where's the peck of pickled peppers,a where's peck of pickled where's,2.1422948837280273,0.00011229515075683594,97388
54,0054.wav,1,0,1,0.5,4,piper peter peppers pickled,a piper peter where's pickled,1.9297854900360107,0.00010275840759277344,86848
55,0055.wav,1,0,1,0.2222222222222222,9,peter piper picked peter piper picked peter piper picked,a peter piper picked peter of picked peter piper picked,2.380866289138794,0.0001304149627685547,110718
56,0056.wav,1,1,1,0.42857142857142855,7,where's the peck of peter piper peppers,a where's peck of peter piper where's,1.9850733280181885,0.0001010894775390625,92118
57,0057.wav,0,1,4,0.625,8,peter piper picked a peck of pickled peppers,a picked piper peck peck picked peppers,3.335365056991577,0.0001952648162841797,152878
58,0058.wav,1,2,1,0.5,8,the peck of pickled peppers picked peter piper,a the peck the pickled picked piper,2.443915605545044,0.0001270771026611328,113198
59,0059.wav,2,0,3,0.8333333333333334,6,piper picked peter the pickled peppers,a piper a peter the peck the where's,2.9757344722747803,0.0001609325408935547,137068
60,0060.wav,2,0,1,0.6,5,peck piper peter pickled picked,a peck piper peter of pickled peck,2.092313051223755,0.00011229515075683594,97388
61,0061.wav,1,0,0,0.2,5,peck peppers pickled peter piper,a peck peppers pickled peter piper,2.4154975414276123,0.0001227855682373047,110718
62,0062.wav,2,2,7,0.6470588235294118,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter piper a of a of the where's where's peck of the where's picked piper a,6.1296775341033936,0.0005164146423339844,279048
63,0063.wav,1,1,3,0.7142857142857143,7,peter piper picked where's the peck of,a the piper a where's peck pickled,3.4557714462280273,0.00019288063049316406,158148
64,0064.wav,1,1,5,0.5833333333333334,12,pickled peppers pickled peppers peter piper picked a peck of pickled peppers,a where's pickled peppers picked piper a of a of picked peppers,5.025707006454468,0.00036597251892089844,230068
65,0065.wav,1,0,4,0.625,8,the peck of pickled peppers peter piper picked,a the a of a where's peter piper a,3.6252527236938477,0.000213623046875,166828
66,0066.wav,2,2,2,0.75,8,peter piper picked a peck of pickled peppers,a the the piper picked peck picked peppers,3.379776954650879,0.00020051002502441406,155358
67,0067.wav,3,0,1,0.5,8,pickled peter peppers pickled peppers piper of piper,a picked of peter the peppers pickled peppers piper of piper,5.0641233921051025,0.00039076805114746094,232238
68,0068.wav,1,0,0,0.2,5,pickled where's peck peck peppers,a pickled where's peck peck peppers,3.1158339977264404,0.00017404556274414062,142338
69,0069.wav,0,0,2,0.2222222222222222,9,picked pickled a pickled peter of peppers peppers piper,a pickled of pickled peter of peppers peppers piper,4.444769382476807,0.0003154277801513672,203408
70,0070.wav,1,0,1,0.5,4,peck peppers picked piper,a peck peppers a piper,2.5199012756347656,0.0004153251647949219,115988
71,0071.wav,1,0,0,0.2,5,a peter pickled pickled picked,a peter of pickled pickled picked,2.8365917205810547,0.000156402587890625,129318
72,0072.wav,1,1,6,0.8888888888888888,9,peck peppers picked a picked peter a picked peppers,a a where's of a peter of pickled where's,4.690300941467285,0.00032138824462890625,213018
73,0073.wav,0,1,3,0.5,8,peck picked peppers peck picked where's of pickled,a where's peck a where's of pickled,3.7818408012390137,0.0002200603485107422,172718
74,0074.wav,0,0,1,0.125,8,a peter where's piper the picked picked peppers,a peter where's piper the pickled picked peppers,3.0669567584991455,0.00017404556274414062,140788
75,0075.wav,2,1,1,0.4444444444444444,9,piper peck of peck pickled picked pickled of peter,a piper of a of peck pickled pickled of peter,3.7038800716400146,0.00022029876708984375,169618
76,0076.wav,0,1,3,0.4444444444444444,9,peck of peter peppers pickled peppers of picked peter,a of peter where's pickled where's of picked,4.1509315967559814,0.0002770423889160156,189768
77,0077.wav,1,0,0,0.1111111111111111,9,peppers peck of peck peter picked a of peppers,a peppers peck of peck peter picked a of peppers,4.8569252490997314,0.00041747093200683594,221698
78,0078.wav,0,0,1,0.1111111111111111,9,a peck of the pickled peppers peter piper picked,a peck of the picked peppers peter piper picked,3.8672163486480713,0.0002460479736328125,176748
79,0079.wav,1,0,0,0.16666666666666666,6,piper picked peter of the peck,a piper picked peter of the peck,2.8231093883514404,0.00017261505126953125,129318
80,0080.wav,0,0,1,0.125,8,a peter picked peck of picked pickled piper,a picked picked peck of picked pickled piper,3.645188808441162,0.00023245811462402344,166208
81,0081.wav,1,0,0,0.2,5,where's peck peppers of piper,a where's peck peppers of piper,2.773454189300537,0.00015974044799804688,126528
82,0082.wav,1,0,2,1.0,3,piper of peppers,a piper picked where's,3.340183973312378,0.0001850128173828125,152878
83,0083.wav,1,0,0,0.3333333333333333,3,peter picked piper,a peter picked piper,2.4305644035339355,0.00013017654418945312,113198
84,0084.wav,0,4,1,0.5555555555555556,9,where's the peck of pickled peppers peter piper picked,where's where's peter piper picked,1.6466350555419922,8.821487426757812e-05,76308
85,0085.wav,0,3,1,0.36363636363636365,11,the peck of pickled peppers picked a peck of pickled peppers,peck of pickled peppers picked peck peck peppers,2.313039541244507,0.00012183189392089844,105448
86,0086.wav,2,2,0,0.5,8,peter piper where's the peck of pickled peppers,peter piper where's peck pickled peppers peter piper,2.8675177097320557,0.0001552104949951172,131798
87,0087.wav,0,1,2,0.3333333333333333,9,peter piper peter piper a peck of pickled peppers,peter piper peter piper peck of picked where's,3.304924726486206,0.00018835067749023438,150398
88,0088.wav,1,6,1,0.47058823529411764,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,piper picked peck pickled peppers where's peck pickled where's peter picked a,3.412334442138672,0.00025081634521484375,155668
89,0089.wav,2,3,5,0.5882352941176471,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a the of of picked peck peck where's where's peck of picked peppers peter piper picked,4.032776117324829,0.0002803802490234375,184808
90,0090.wav,2,0,1,0.17647058823529413,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter piper picked a peck of pickled peppers where's the peck of pickled where's peter piper of picked,5.953277826309204,0.00048279762268066406,271918
91,0091.wav,1,1,0,0.5,4,where's the peck of,a where's peck of,1.410599708557129,7.534027099609375e-05,65768
92,0092.wav,1,2,0,0.6,5,picked a peck of pickled,a picked peck pickled,1.6196300983428955,8.678436279296875e-05,73518
93,0093.wav,1,1,0,0.4,5,pickled peppers where's the peck,a pickled peppers where's peck,1.8989453315734863,9.965896606445312e-05,86848
94,0094.wav,1,0,0,0.3333333333333333,3,peter picked peppers,a peter picked peppers,1.56003737449646,8.320808410644531e-05,71038
95,0095.wav,1,1,0,0.4,5,peter pickled a picked peck,a peter pickled picked peck,2.0722508430480957,0.0001068115234375,94908
96,0096.wav,1,2,0,0.5,6,peter picked the peck of peppers,a peter picked peck peppers,2.0678060054779053,0.0001068115234375,94908
97,0097.wav,2,2,1,0.625,8,peter picked a peck of the pickled peppers,a peter peck picked peck of pickled piper,2.712524652481079,0.0001442432403564453,126528
98,0098.wav,0,0,2,0.2857142857142857,7,the peck of peppers peter piper pickled,the peck peck where's peter piper pickled,2.016573190689087,0.00010943412780761719,92118
99,0099.wav,1,2,0,0.2727272727272727,11,the peck pickled peppers picked pickled peter of piper a where's,a the peck pickled peppers pickled peter piper a where's,5.324211120605469,0.0004069805145263672,243088
100,0100.wav,1,0,0,0.1,10,the picked of piper picked of pickled a peter piper,a the picked of piper picked of pickled a peter piper,3.8418097496032715,0.00023627281188964844,174268
101,0101.wav,1,0,1,0.14285714285714285,14,peck piper picked of picked pickled of where's a peppers peter peppers peter pickled,a peck piper picked of a pickled of where's a peppers peter peppers peter pickled,6.095745801925659,0.0005018711090087891,277498
102,0102.wav,1,0,1,0.5,4,peppers peck peter pickled,a peppers a peter pickled,2.360281229019165,0.00012993812561035156,107928
103,0103.wav,1,1,0,0.2857142857142857,7,where's piper picked piper a pickled peppers,a where's piper picked piper pickled peppers,3.1669437885284424,0.00017380714416503906,145128
104,0104.wav,2,0,3,0.8333333333333334,6,peter picked peppers of pickled peppers,a picked a peppers of picked a a,3.2136387825012207,0.00018525123596191406,146678
105,0105.wav,1,1,2,0.4444444444444444,9,peter peppers picked piper a peck of pickled peppers,a peter peppers a piper peck of picked peppers,3.9523961544036865,0.00023818016052246094,181088
106,0106.wav,1,1,2,0.5,8,peter piper picked a peck of pickled peppers,a peter piper a peck of picked where's,3.535295009613037,0.0004074573516845703,160938
107,0107.wav,0,0,3,0.375,8,where's the peck of peppers peter piper picked,a picked peck of peppers peter piper a,3.2643632888793945,0.00018072128295898438,149468
108,0108.wav,1,0,1,0.2857142857142857,7,the peck of pickled peter piper pickled,a peck of pickled peter piper of pickled,2.7135515213012695,0.0001437664031982422,123738
109,0109.wav,2,0,0,0.3333333333333333,6,piper peter picked peppers of piper,a piper peter picked peppers of piper a,2.7428619861602783,0.0001556873321533203,126528
110,0110.wav,2,1,1,0.5,8,peter peppers picked a piper of the peck,a the of peppers picked piper of the peck,2.541062593460083,0.0001354217529296875,115988
111,0111.wav,2,0,1,0.5,6,peck of picked peter piper picked,a picked of picked peter of piper picked,2.2453274726867676,0.0001163482666015625,102658
112,0112.wav,1,0,1,0.4,5,picked the peppers peter pickled,a a the peppers peter pickled,2.156827211380005,0.00011444091796875,100178
113,0113.wav,1,0,0,0.14285714285714285,7,the piper of peck peppers peter picked,a the piper of peck peppers peter picked,2.4939403533935547,0.00013494491577148438,115988
114,0114.wav,0,5,2,0.875,8,piper picked peter a pickled peck of peppers,a where's where's,5.864267349243164,0.00043129920959472656,266648
115,0115.wav,2,0,1,1.0,3,where's peter piper,a where's the the piper,2.7016172409057617,0.00014328956604003906,124048
116,0116.wav,0,4,2,0.6666666666666666,9,piper picked the peck of pickled peppers peter picked,a picked pickled of picked,3.5817556381225586,0.00022673606872558594,163728
117,0117.wav,0,0,4,1.0,4,piper picked peter peppers,a the of the,3.070599317550659,0.0001766681671142578,139858
118,0118.wav,1,0,5,0.75,8,peter where's the peck of peppers piper picked,a the where's of of of where's piper a,4.789781332015991,0.0003478527069091797,219218
119,0119.wav,1,0,4,1.25,4,piper peck pickled peppers,a a of peck where's,3.4994354248046875,0.0001971721649169922,160938
120,0120.wav,1,0,1,0.6666666666666666,3,peck pickled peter,a a pickled peter,1.8709332942962646,9.989738464355469e-05,86848
121,0121.wav,1,0,1,0.5,4,peter where's the peck,a picked where's the peck,2.651988983154297,0.0001392364501953125,121258
122,0122.wav,1,0,0,0.25,4,the peppers peck pickled,a the peppers peck pickled,2.5900180339813232,0.0001373291015625,118778
123,0123.wav,1,3,1,0.8333333333333334,6,peter of a peck of peppers,a pickled peck a,2.487067699432373,0.0001437664031982422,115988
124,0124.wav,1,0,1,0.4,5,peter peter peter peter peter,a peter peter picked peter peter,2.3539445400238037,0.0001316070556640625,107928
125,0125.wav,0,0,1,0.3333333333333333,3,piper picked peter,a picked peter,1.739366054534912,0.0004353523254394531,79098
126,0126.wav,2,0,3,1.25,4,piper peppers peter picked,a peck of peter of the,2.0760319232940674,0.00010728836059570312,94908
127,0127.wav,0,3,1,0.8,5,a peck of pickled peppers,a a,2.1845688819885254,0.00011372566223144531,100178
128,0128.wav,0,0,3,1.0,3,piper pickled pickled,a picked picked,1.7488081455230713,9.512901306152344e-05,81578
129,0129.wav,1,1,1,0.375,8,peter piper picked a peck of pickled peppers,a of piper picked peck of pickled peppers,2.5931782722473145,0.00013780593872070312,121258
130,0130.wav,1,0,2,0.3333333333333333,9,where's the peck of pickled peppers peter piper picked,a where's the peck of pickled where's peter piper a,3.0276761054992676,0.0001659393310546875,139858
131,0131.wav,1,0,3,0.8,5,peter picked piper pickled peppers,a picked picked of pickled where's,2.0902552604675293,0.00011134147644042969,97388
132,0132.wav,1,0,0,0.5,2,where's peter,a where's peter,1.0728650093078613,6.580352783203125e-05,49958
133,0133.wav,1,0,1,0.6666666666666666,3,piper pickled peppers,a piper pickled where's,1.6710925102233887,8.749961853027344e-05,76308
134,0134.wav,3,1,1,1.0,5,peter piper picked a peck,a picked of piper a of peck,1.7804126739501953,9.322166442871094e-05,81578
135,0135.wav,0,1,1,0.2857142857142857,7,a peck of pickled peppers peter picked,a of pickled peppers peter peck,3.0073211193084717,0.00017571449279785156,139858
136,0136.wav,1,0,0,0.16666666666666666,6,where's the peck of pickled peppers,a where's the peck of pickled peppers,2.8149428367614746,0.00014591217041015625,129318
137,0137.wav,0,1,2,0.6,5,pickled peppers picked peter piper,a where's picked piper,2.316920280456543,0.00011920928955078125,107928
138,0138.wav,2,1,1,0.6666666666666666,6,peter piper where's the peck picked,a peter piper picked the a peck,3.050797939300537,0.0001697540283203125,139858
139,0139.wav,1,2,2,0.625,8,peter piper picked a peck of pickled peppers,a the of picked peck of peppers,2.547375202178955,0.00013184547424316406,118778
140,0140.wav,1,3,3,0.875,8,peter piper picked a peck of pickled peppers,a of of picked peck picked,2.3086071014404297,0.00012111663818359375,105448
141,0141.wav,1,0,5,0.75,8,a peck of pickled peppers peter piper picked,a peck of picked peck of the of the,2.0770576000213623,0.00011277198791503906,94908
142,0142.wav,1,4,2,0.7777777777777778,9,where's the peck of pickled peppers peter piper picked,a the peck picked of peck,2.0707998275756836,0.00010657310485839844,94908
143,0143.wav,0,2,3,0.625,8,a peck of pickled peppers peter piper picked,a of picked peppers the of,1.8485352993011475,9.512901306152344e-05,84368
144,0144.wav,1,3,1,0.625,8,peter piper picked a peck of pickled peppers,a peter peter a pickled peppers,3.5717194080352783,0.0002090930938720703,163728
145,0145.wav,4,0,4,0.8888888888888888,9,where's the peck of pickled peppers peter piper picked,a a the peck of the pickled piper where's the picked peck of,4.95250940322876,0.0003528594970703125,226968
146,0146.wav,1,0,0,0.3333333333333333,3,where's peter piper,a where's peter piper,2.925687074661255,0.00015926361083984375,134588
147,0147.wav,1,0,1,0.6666666666666666,3,where's pickled peppers,a where's pickled picked,2.2065277099609375,0.00012612342834472656,102658
148,0148.wav,1,0,1,0.5,4,peter picked pickled peppers,a peter picked pickled picked,2.882668972015381,0.00015354156494140625,131798
149,0149.wav,1,0,1,0.3333333333333333,6,peter picked a peck of peppers,a peter picked of peck of peppers,2.3648455142974854,0.00025963783264160156,107928
150,0150.wav,1,1,0,0.3333333333333333,6,peter picked a peck of peppers,a peter picked peck of peppers,2.2055304050445557,0.00011587142944335938,102658
151,0151.wav,1,1,0,0.2222222222222222,9,where's the peck of pickled peppers peter piper picked,a where's peck of pickled peppers peter piper picked,3.2772057056427,0.0001804828643798828,150398
152,0152.wav,1,0,2,0.6,5,where's the peppers peter picked,a where's of peppers peter a,2.199328899383545,0.00011491775512695312,102658
153,0153.wav,1,0,2,0.375,8,where's the peck of peppers peter piper picked,a where's of peck of peppers peter piper a,2.7597596645355225,0.00014519691467285156,126528
154,0154.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked of peck of pickled peppers,3.010679006576538,0.0001678466796875,139858
155,0155.wav,0,0,0,0.0,5,a peck of pickled peppers,a peck of pickled peppers,2.420700788497925,0.00012826919555664062,110718
156,0156.wav,3,0,3,1.5,4,peter piper picked peppers,a the of piper peter peck of,2.2374250888824463,0.00011682510375976562,102658
157,0157.wav,1,1,1,0.3333333333333333,9,peter piper picked where's the peck of pickled peppers,a peter peck picked where's the peck pickled peppers,3.1621015071868896,0.0001723766326904297,145128
158,0158.wav,1,1,2,0.5,8,peter piper picked a peck of pickled peppers,a picked piper peter peck of pickled peppers,3.4119057655334473,0.0001995563507080078,155668
159,0159.wav,1,0,2,0.3333333333333333,9,where's the peck of pickled peppers peter piper picked,a peppers the peck of pickled peppers peter peck picked,3.6889448165893555,0.0002205371856689453,168998
160,0160.wav,4,0,3,0.875,8,peter piper picked a peck of pickled peppers,a a of piper of picked of peck of pickled piper where's,3.212078094482422,0.00018358230590820312,147608
161,0161.wav,3,1,2,0.6666666666666666,9,where's the peck of pickled peppers peter piper picked,a where's peck of pickled piper where's peter piper of the,3.1514127254486084,0.0001766681671142578,145128
162,0162.wav,3,0,5,1.1428571428571428,7,peck of pickled peppers peter piper picked,a piper of picked piper where's picked piper of the,3.2724828720092773,0.00018453598022460938,150398
163,0163.wav,3,1,2,0.75,8,peter piper picked a peck of pickled peppers,a peter piper a of piper of pickled piper where's,2.9483375549316406,0.00016307830810546875,137068
164,0164.wav,2,0,1,0.6,5,peter piper picked pickled peppers,a peter piper picked pickled piper where's,2.5819807052612305,0.0001308917999267578,118778
165,0165.wav,1,0,0,0.3333333333333333,3,peter piper picked,a peter piper picked,1.672299861907959,8.845329284667969e-05,76308
166,0166.wav,1,1,1,0.375,8,peter piper picked a peck of pickled peppers,a the piper picked peck of pickled peppers,2.9394359588623047,0.00016307830810546875,137068
167,0167.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,a a the of peck of picked peppers,2.416654109954834,0.00013375282287597656,110718
168,0168.wav,1,1,0,0.3333333333333333,6,where's the peck of pickled peppers,a where's peck of pickled peppers,2.171036958694458,0.00011229515075683594,100178
169,0169.wav,0,2,1,0.3,10,peter piper picked a peck where's the peck peter picked,a piper picked peck where's peck peter picked,3.4997799396514893,0.0009391307830810547,160938
170,0170.wav,1,1,2,0.8,5,peter piper picked pickled peppers,a picked piper pickled piper,2.6031181812286377,0.00013899803161621094,121258
171,0171.wav,1,0,2,0.375,8,peter piper picked pickled peppers where's the peck,a picked piper picked pickled piper where's the peck,3.4916038513183594,0.00021147727966308594,160938
172,0172.wav,1,1,2,0.4444444444444444,9,where's the peck of pickled peppers peter piper picked,a a the peck pickled piper peter piper picked,3.83832049369812,0.00023889541625976562,176748
173,0173.wav,2,1,4,0.875,8,peter piper picked a peck of pickled peppers,a a of piper a of peck pickled piper,3.041560173034668,0.00015997886657714844,139858
174,0174.wav,1,5,3,0.5294117647058824,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a picked piper picked peck pickled peppers peck pickled piper peter peter picked,5.764822483062744,0.00044655799865722656,264168
175,0175.wav,1,0,0,0.5,2,peter piper,a peter piper,2.2016890048980713,0.00011396408081054688,102658
176,0176.wav,1,0,0,0.5,2,pickled peppers,a pickled peppers,1.8130650520324707,9.608268737792969e-05,84368
177,0177.wav,2,0,0,0.2222222222222222,9,where's the peck of pickled peppers peter piper picked,a where's the peck of pickled peppers peter a piper picked,6.270936012268066,0.0004975795745849609,285248
178,0178.wav,1,0,1,1.0,2,pickled peppers,a a peppers,1.677354097366333,8.702278137207031e-05,76308
179,0179.wav,1,0,2,0.5,6,picked a peck of pickled peppers,a a the of pickled pickled peppers,4.192734003067017,0.0002720355987548828,192558
180,0180.wav,1,0,2,0.375,8,peter piper picked a peck of pickled peppers,a peter peter picked of peck of pickled peppers,3.3307301998138428,0.00019168853759765625,152878
181,0181.wav,0,0,3,0.375,8,the peck of pickled peppers peter piper picked,a peck of pickled peppers peter peter the,3.9727888107299805,0.00024199485778808594,182018
182,0182.wav,2,0,1,0.75,4,peter picked pickled peppers,a peter of the pickled peppers,2.717262029647827,0.0001533031463623047,126528
183,0183.wav,1,1,0,0.3333333333333333,6,where's the peck of pickled peppers,a where's peck of pickled peppers,2.8134169578552246,0.0001513957977294922,129318
184,0184.wav,1,0,0,0.2,5,a peck of pickled peppers,a of peck of pickled peppers,2.2395713329315186,0.00011563301086425781,102658
185,0185.wav,1,1,2,0.6666666666666666,6,piper picked a peck of peter,a a a the peck peter,3.0740716457366943,0.00016880035400390625,140788
186,0186.wav,1,1,1,0.5,6,peter pickled a peck of peppers,a peter pickled a of where's,2.691459894180298,0.00014090538024902344,123738
187,0187.wav,2,0,0,0.6666666666666666,3,piper pickled peter,a piper a pickled peter,1.8027241230010986,0.00042510032653808594,83438
188,0188.wav,1,0,2,0.6,5,where's peter piper pickled peppers,a where's peter a a peppers,2.2792186737060547,0.0001220703125,106378
189,0189.wav,1,0,3,0.6666666666666666,6,piper peter picked peppers picked peter,a piper peter a where's a peter,2.804072856903076,0.0001468658447265625,129318
