,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
19,0019.wav,1,0,1,0.6666666666666666,3,peter piper picked,picked peter piper a,0.7921385765075684,0.00015091896057128906,29534
20,0020.wav,3,0,2,0.7142857142857143,7,peppers picked peter piper where's the peck,the of piper picked peter piper the where's the the,1.0797786712646484,0.00021386146545410156,40538
21,0021.wav,9,0,5,1.4,10,peter picked a peck piper pickled peppers of pickled peppers,picked peter where's picked of peck piper the of a of the of picked of the of peck picked,1.5362694263458252,0.0014004707336425781,58256
22,0022.wav,7,0,1,1.0,8,peter piper piper peter peter peter piper piper,the the where's piper the of piper the peter peter peter of piper the piper,1.138082504272461,0.0002224445343017578,44010
23,0023.wav,3,0,3,1.5,4,peter picked piper peppers,the the of picked of of picked,0.7116644382476807,0.00013637542724609375,27862
24,0024.wav,1,0,0,0.16666666666666666,6,peter peter peter peter peter peter,the peter peter peter peter peter peter,0.8285713195800781,0.0001785755157470703,31848
25,0025.wav,1,1,1,0.42857142857142855,7,piper picked a peck of peter peppers,a a picked peck of peter peppers,0.8139474391937256,0.00016236305236816406,32264
26,0026.wav,1,0,3,0.5,8,pickled peppers peter piper picked a peck of,a pickled of picked piper picked the peck of,0.8484036922454834,0.00016069412231445312,31954
27,0027.wav,2,0,2,0.5,8,of peppers of picked a peter piper of,the of of picked of picked of peter piper of,0.9664504528045654,0.00018787384033203125,37776
28,0028.wav,4,0,3,1.4,5,pickled peppers peter piper picked,the of the peppers picked of piper of peck,0.6703372001647949,0.00012612342834472656,24810
29,0029.wav,2,1,2,0.7142857142857143,7,peter picked a peck of pickled peppers,picked a a of of pickled peck of,0.6682429313659668,0.00012087821960449219,24756
30,0030.wav,1,3,1,0.5555555555555556,9,where's a peck of pickled peppers peter piper picked,the where's peck peppers peter piper peck,0.7100467681884766,0.00013327598571777344,26956
31,0031.wav,0,0,4,0.8,5,peter piper picked the peppers,picked of picked of of,0.4348015785217285,7.915496826171875e-05,15796
32,0032.wav,1,0,3,0.8,5,pickled peppers picked peter piper,picked a where's a peter piper,0.4552266597747803,9.131431579589844e-05,18268
33,0033.wav,0,0,1,0.2,5,a peck of pickled peppers,picked peck of pickled peppers,0.4588000774383545,9.274482727050781e-05,18294
34,0034.wav,1,0,0,0.2,5,where's the peck peter picked,picked where's the peck peter picked,0.36957812309265137,7.462501525878906e-05,13808
35,0035.wav,1,0,0,0.25,4,pickled peppers piper picked,the pickled peppers piper picked,0.6576204299926758,0.0001251697540283203,25024
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,picked peter picked peppers,0.35976505279541016,7.557868957519531e-05,14398
37,0037.wav,1,1,0,0.25,8,peter piper picked a peck of pickled peppers,picked peter piper picked peck of pickled peppers,0.6289396286010742,0.0002741813659667969,23734
38,0038.wav,1,0,5,0.75,8,peter piper picked a peck of pickled peppers,picked peter a picked picked picked a where's peppers,0.614391565322876,0.00011849403381347656,23764
39,0039.wav,0,0,1,0.14285714285714285,7,peppers pickled peter of the piper peck,peppers picked peter of the piper peck,0.5027587413787842,0.00011324882507324219,20548
40,0040.wav,2,0,1,0.375,8,piper peter picked where's the pickled peppers peter,picked peck peter picked where's the pickled peppers peter a,0.7337009906768799,0.0001366138458251953,28156
41,0041.wav,1,0,3,0.5714285714285714,7,peck pickled piper of the peter peppers,peppers a where's picked of the peter peppers,0.5843238830566406,0.00011014938354492188,22526
42,0042.wav,2,0,3,0.45454545454545453,11,a peck of pickled peter picked the peppers of the peck,picked of peck of pickled peter peck the peck where's of the peck,0.7050802707672119,0.0001354217529296875,27344
43,0043.wav,5,0,3,1.1428571428571428,7,where's the peck of peppers piper pickled,picked where's the the a of the of where's piper of peter,0.6110081672668457,0.00011491775512695312,22670
44,0044.wav,4,1,4,1.125,8,piper pickled peppers of the peck peter picked,the of of the of peck a of the piper peck,0.7037210464477539,0.0001468658447265625,26338
45,0045.wav,3,0,6,1.5,6,piper peter picked pickled piper peppers,the a where's the where's the of picked peck,0.6660394668579102,0.00013113021850585938,26146
46,0046.wav,1,1,4,0.5454545454545454,11,peter picked peppers of the pickled peck of peppers of piper,a a of of the pickled peck where's of of the,0.7130100727081299,0.0001373291015625,27610
47,0047.wav,2,2,3,0.4117647058823529,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a the of piper picked of pickled piper where's the peck of picked peppers peter piper picked,1.281280279159546,0.0006046295166015625,49022
48,0048.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked the peck of pickled peppers,0.7101538181304932,0.00014138221740722656,27156
49,0049.wav,0,0,0,0.0,9,where's the peck of pickled peppers peter piper picked,where's the peck of pickled peppers peter piper picked,0.5900766849517822,0.00011754035949707031,22758
50,0050.wav,3,0,2,1.0,5,pickled peppers pickled peter piper,the the of of picked pickled peter piper,0.5719294548034668,0.00010633468627929688,21606
51,0051.wav,2,1,2,0.45454545454545453,11,peter piper picked a peck of pickled peppers peter piper pickled,the peter piper picked picked of pickled of where's peter piper pickled,0.852975606918335,0.0001671314239501953,32886
52,0052.wav,1,1,2,0.5,8,peter piper picked a peck of pickled peppers,the peter piper picked peppers of pickled of,0.5548372268676758,0.0001068115234375,21614
53,0053.wav,1,0,2,0.5,6,where's the peck of pickled peppers,the where's of picked of pickled peppers,0.49785375595092773,9.655952453613281e-05,19584
54,0054.wav,3,0,2,1.25,4,piper peter peppers pickled,the of of peter of where's pickled,0.47606682777404785,8.916854858398438e-05,17434
55,0055.wav,4,0,1,0.5555555555555556,9,peter piper picked peter piper picked peter piper picked,a peter of of of a picked peter piper picked peter piper picked,0.5885627269744873,0.00011396408081054688,22566
56,0056.wav,1,0,0,0.14285714285714285,7,where's the peck of peter piper peppers,the where's the peck of peter piper peppers,0.4946420192718506,9.179115295410156e-05,18436
57,0057.wav,2,0,6,1.0,8,peter piper picked a peck of pickled peppers,picked the the piper pickled peck the pickled of picked,0.7977950572967529,0.00015354156494140625,30504
58,0058.wav,3,0,4,0.875,8,the peck of pickled peppers picked peter piper,the the peck of the of of the the picked piper,0.5961055755615234,0.00011563301086425781,22362
59,0059.wav,3,0,1,0.6666666666666666,6,piper picked peter the pickled peppers,picked piper of picked peter the pickled the picked,0.7056012153625488,0.0001354217529296875,27270
60,0060.wav,2,0,1,0.6,5,peck piper peter pickled picked,picked peck piper peter of picked peck,0.48888087272644043,0.0001518726348876953,19718
61,0061.wav,1,0,0,0.2,5,peck peppers pickled peter piper,picked peck peppers pickled peter piper,0.5745384693145752,0.000110626220703125,22180
62,0062.wav,3,1,7,0.6470588235294118,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,picked peter of of of a the picked of pickled peppers where's peck of the where's of piper a,1.442695140838623,0.00034356117248535156,54782
63,0063.wav,3,2,2,1.0,7,peter piper picked where's the peck of,picked picked the of a where's of peck,0.8241147994995117,0.000148773193359375,30458
64,0064.wav,6,0,9,1.25,12,pickled peppers pickled peppers peter piper picked a peck of pickled peppers,picked a where's where's the of the of of picked of of a of a of of where's,1.2002887725830078,0.00025391578674316406,44804
65,0065.wav,3,0,3,0.75,8,the peck of pickled peppers peter piper picked,picked the peck a of a where's peppers peter of a,0.8567850589752197,0.0001621246337890625,32502
66,0066.wav,5,0,6,1.375,8,peter piper picked a peck of pickled peppers,picked the the of a picked picked of picked of a where's where's,0.8154392242431641,0.0001513957977294922,30578
67,0067.wav,4,0,3,0.875,8,pickled peter peppers pickled peppers piper of piper,picked picked of peter the of picked of peppers piper of piper,1.193835973739624,0.000247955322265625,45424
68,0068.wav,0,0,1,0.2,5,pickled where's peck peck peppers,where's where's peck peck peppers,0.7382206916809082,0.00014138221740722656,27980
69,0069.wav,2,0,3,0.5555555555555556,9,picked pickled a pickled peter of peppers peppers piper,the pickled pickled of pickled peter of of peppers picked piper,1.0565273761749268,0.0002071857452392578,40320
70,0070.wav,1,0,0,0.25,4,peck peppers picked piper,picked peck peppers picked piper,0.6058156490325928,0.00011014938354492188,22892
71,0071.wav,2,0,2,0.8,5,a peter pickled pickled picked,the of peter of pickled pickled a,0.6763126850128174,0.00012969970703125,25426
72,0072.wav,5,1,6,1.3333333333333333,9,peck peppers picked a picked peter a picked peppers,the of of where's a of a the the of pickled of of,1.1069674491882324,0.00022530555725097656,41188
73,0073.wav,2,0,3,0.625,8,peck picked peppers peck picked where's of pickled,the peck picked where's peck a where's of a where's,0.8951461315155029,0.0001633167266845703,33612
74,0074.wav,1,0,4,0.625,8,a peter where's piper the picked picked peppers,picked peter where's where's the pickled picked peck of,0.7035651206970215,0.00013756752014160156,28052
75,0075.wav,3,0,3,0.6666666666666666,9,piper peck of peck pickled picked pickled of peter,picked piper of piper of peck peter picked the where's of peter,0.8780577182769775,0.00016498565673828125,33544
76,0076.wav,1,1,4,0.6666666666666666,9,peck of peter peppers pickled peppers of picked peter,the of peter picked of picked the of picked,0.9949936866760254,0.00019431114196777344,37516
77,0077.wav,2,0,1,0.3333333333333333,9,peppers peck of peck peter picked a of peppers,a of where's peck of peck peter picked a of peppers,1.1243715286254883,0.00029468536376953125,42736
78,0078.wav,1,0,1,0.2222222222222222,9,a peck of the pickled peppers peter piper picked,the of peck of the pickled peppers peter piper picked,0.8973186016082764,0.00017905235290527344,34530
79,0079.wav,1,0,0,0.16666666666666666,6,piper picked peter of the peck,the piper picked peter of the peck,0.6332528591156006,0.00012993812561035156,25258
80,0080.wav,1,0,0,0.125,8,a peter picked peck of picked pickled piper,a of peter picked peck of picked pickled piper,0.8569633960723877,0.0001609325408935547,32690
81,0081.wav,1,0,0,0.2,5,where's peck peppers of piper,the where's peck peppers of piper,0.6554732322692871,0.00012302398681640625,24726
82,0082.wav,1,0,0,0.3333333333333333,3,piper of peppers,picked piper of peppers,0.7905778884887695,0.0001437664031982422,29920
83,0083.wav,1,0,0,0.3333333333333333,3,peter picked piper,picked peter picked piper,0.5629611015319824,0.0001087188720703125,22254
84,0084.wav,0,3,2,0.5555555555555556,9,where's the peck of pickled peppers peter piper picked,pickled of where's peter piper picked,0.41988301277160645,8.034706115722656e-05,15598
85,0085.wav,1,1,5,0.6363636363636364,11,the peck of pickled peppers picked a peck of pickled peppers,peck a picked peppers peppers of peck of pickled peck where's,0.5748963356018066,0.00010609626770019531,21594
86,0086.wav,3,1,1,0.625,8,peter piper where's the peck of pickled peppers,peter piper where's peck of pickled piper the of piper,0.6949062347412109,0.00013017654418945312,26222
87,0087.wav,1,2,2,0.5555555555555556,9,peter piper peter piper a peck of pickled peppers,peter piper peter piper peter pickled peck where's,0.77207350730896,0.00014448165893554688,29836
88,0088.wav,1,3,5,0.5294117647058824,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,piper picked peck pickled peck where's where's peck a picked a picked peter piper picked,0.7680270671844482,0.00015354156494140625,31278
89,0089.wav,4,1,3,0.47058823529411764,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,picked the of of piper picked peck of pickled peppers where's the peck of picked peck picked peter piper picked,0.9612908363342285,0.00022459030151367188,37550
90,0090.wav,3,0,1,0.23529411764705882,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,picked peter piper picked a peck of pickled of picked where's the peck of pickled peppers peter piper of picked,1.4055941104888916,0.00035500526428222656,54576
91,0091.wav,1,0,3,1.0,4,where's the peck of,picked where's of a where's,0.3363652229309082,6.937980651855469e-05,13292
92,0092.wav,1,0,0,0.2,5,picked a peck of pickled,picked a the peck of pickled,0.40759873390197754,8.821487426757812e-05,14782
93,0093.wav,1,0,1,0.4,5,pickled peppers where's the peck,pickled of picked where's the peck,0.43520617485046387,8.726119995117188e-05,17578
94,0094.wav,2,0,1,1.0,3,peter picked peppers,the peter picked peck where's,0.36339783668518066,0.00021648406982421875,14358
95,0095.wav,1,1,0,0.4,5,peter pickled a picked peck,the peter pickled picked peck,0.47453784942626953,9.322166442871094e-05,19036
96,0096.wav,3,0,2,0.8333333333333334,6,peter picked the peck of peppers,the a peck picked the peck the of picked,0.5052490234375,9.632110595703125e-05,19130
97,0097.wav,3,0,2,0.625,8,peter picked a peck of the pickled peppers,the a where's piper picked the peck of the pickled peppers,0.664973258972168,0.0001285076141357422,25342
98,0098.wav,1,0,1,0.2857142857142857,7,the peck of peppers peter piper pickled,the peck of peck where's peter piper pickled,0.5005927085876465,9.489059448242188e-05,18734
99,0099.wav,2,1,3,0.5454545454545454,11,the peck pickled peppers picked pickled peter of piper a where's,a the piper a the peppers picked picked peter piper a where's,1.2501239776611328,0.00029087066650390625,47558
100,0100.wav,3,0,1,0.4,10,the picked of piper picked of pickled a peter piper,the the picked of piper picked of pickled a the the of piper,0.8626039028167725,0.0001773834228515625,34336
101,0101.wav,2,0,2,0.2857142857142857,14,peck piper picked of picked pickled of where's a peppers peter peppers peter pickled,picked peck piper picked of peter pickled of where's a the peppers peter peter peter pickled,1.4342832565307617,0.0004215240478515625,54854
102,0102.wav,1,0,1,0.5,4,peppers peck peter pickled,the peppers a peter pickled,0.5733277797698975,0.0001068115234375,21502
103,0103.wav,2,1,1,0.5714285714285714,7,where's piper picked piper a pickled peppers,the where's piper picked piper pickled peck picked,0.7585058212280273,0.00014972686767578125,29330
104,0104.wav,4,0,3,1.1666666666666667,6,peter picked peppers of pickled peppers,picked the peck picked a peck of pickled picked the,0.7291791439056396,0.0001437664031982422,29452
105,0105.wav,3,2,1,0.6666666666666666,9,peter peppers picked piper a peck of pickled peppers,the peter peppers a picked peck of pickled peter a,0.9292175769805908,0.00018477439880371094,35964
106,0106.wav,2,0,3,0.625,8,peter piper picked a peck of pickled peppers,the the picked a peck a peck of pickled a,0.8020222187042236,0.00016045570373535156,31774
107,0107.wav,1,0,3,0.5,8,where's the peck of peppers peter piper picked,where's where's the picked of picked peter piper a,0.7781827449798584,0.00014925003051757812,29402
108,0108.wav,0,0,1,0.14285714285714285,7,the peck of pickled peter piper pickled,the a of pickled peter piper pickled,0.6527798175811768,0.00012230873107910156,24636
109,0109.wav,2,0,1,0.5,6,piper peter picked peppers of piper,where's piper peter picked picked of piper the,0.6657693386077881,0.00012421607971191406,25416
110,0110.wav,3,0,2,0.625,8,peter peppers picked a piper of the peck,the peter of of picked picked of piper of the peck,0.6133673191070557,0.00019168853759765625,23120
111,0111.wav,1,0,2,0.5,6,peck of picked peter piper picked,picked peter picked peter of piper picked,0.5399329662322998,0.00010466575622558594,20714
112,0112.wav,3,0,1,0.8,5,picked the peppers peter pickled,the a the peppers peter of a pickled,0.5399742126464844,9.942054748535156e-05,20008
113,0113.wav,1,0,0,0.14285714285714285,7,the piper of peck peppers peter picked,the piper of peck peppers peter of picked,0.6112644672393799,0.00011157989501953125,23324
114,0114.wav,0,5,2,0.875,8,piper picked peter a pickled peck of peppers,a where's where's,1.362267255783081,0.0003807544708251953,50506
115,0115.wav,2,0,1,1.0,3,where's peter piper,a where's the the piper,0.6463634967803955,0.00011754035949707031,24072
116,0116.wav,2,0,6,0.8888888888888888,9,piper picked the peck of pickled peppers peter picked,a of a picked of pickled pickled of of picked a,0.8246147632598877,0.0001614093780517578,32388
117,0117.wav,3,0,4,1.75,4,piper picked peter peppers,a a the the the of the,0.7261121273040771,0.00013637542724609375,26588
118,0118.wav,2,0,3,0.625,8,peter where's the peck of peppers piper picked,picked peter where's of of of of of piper picked,1.1266658306121826,0.0004591941833496094,42274
119,0119.wav,3,0,4,1.75,4,piper peck pickled peppers,picked a a of a where's a,0.8344857692718506,0.00018024444580078125,30816
120,0120.wav,1,0,2,1.0,3,peck pickled peter,the a where's peter,0.46938276290893555,8.845329284667969e-05,17124
121,0121.wav,2,0,1,0.75,4,peter where's the peck,picked picked a where's the peck,0.6423451900482178,0.0001266002655029297,23832
122,0122.wav,2,0,1,0.75,4,the peppers peck pickled,picked the peck peck peck pickled,0.62764573097229,0.00016450881958007812,23840
123,0123.wav,1,0,2,0.5,6,peter of a peck of peppers,the peter of the peck of a,0.6185035705566406,0.00011610984802246094,23162
124,0124.wav,0,0,2,0.4,5,peter peter peter peter peter,picked peter picked peter peter,0.5587451457977295,0.00010538101196289062,21436
125,0125.wav,0,0,1,0.3333333333333333,3,piper picked peter,the picked peter,0.39925241470336914,7.987022399902344e-05,16078
126,0126.wav,2,0,3,1.25,4,piper peppers peter picked,picked of peck of peter peter,0.4663205146789551,9.822845458984375e-05,18908
127,0127.wav,0,1,3,0.8,5,a peck of pickled peppers,the peck picked the,0.4927377700805664,9.72747802734375e-05,19538
128,0128.wav,1,0,1,0.6666666666666666,3,piper pickled pickled,the of pickled pickled,0.40814638137817383,8.106231689453125e-05,16400
129,0129.wav,3,0,4,0.875,8,peter piper picked a peck of pickled peppers,the picked of where's picked of peck of pickled of of,0.645097017288208,0.00012159347534179688,24162
130,0130.wav,4,0,3,0.7777777777777778,9,where's the peck of pickled peppers peter piper picked,the where's the peppers of pickled of where's peter of piper of a,0.7127907276153564,0.00014710426330566406,27864
131,0131.wav,4,0,4,1.6,5,peter picked piper pickled peppers,a the of a of of pickled of picked,0.4985332489013672,0.00010061264038085938,19554
132,0132.wav,0,0,0,0.0,2,where's peter,where's peter,0.29553866386413574,0.00011229515075683594,10106
133,0133.wav,4,0,2,2.0,3,piper pickled peppers,a piper of the picked peck of,0.38881707191467285,7.939338684082031e-05,15260
134,0134.wav,1,1,2,0.8,5,peter piper picked a peck,a of a of peck,0.41088342666625977,8.249282836914062e-05,16082
135,0135.wav,1,1,2,0.5714285714285714,7,a peck of pickled peppers peter picked,the of pickled of picked peter picked,0.6958436965942383,0.0001392364501953125,27560
136,0136.wav,1,0,2,0.5,6,where's the peck of pickled peppers,a where's the peck of a picked,0.6546201705932617,0.0001251697540283203,25584
137,0137.wav,0,0,3,0.6,5,pickled peppers picked peter piper,the of a peter piper,0.5401656627655029,0.00010371208190917969,21076
138,0138.wav,1,0,2,0.5,6,peter piper where's the peck picked,the peter piper where's the piper a,0.7025754451751709,0.00013399124145507812,27784
139,0139.wav,3,0,5,1.0,8,peter piper picked a peck of pickled peppers,where's the of of of pickled peck of pickled peck where's,0.6113035678863525,0.00018072128295898438,23940
140,0140.wav,3,0,6,1.125,8,peter piper picked a peck of pickled peppers,the the of of of a of pickled pickled of of,0.5369546413421631,0.00011086463928222656,21174
141,0141.wav,2,1,3,0.75,8,a peck of pickled peppers peter piper picked,the of pickled peck of a the piper picked,0.4825563430786133,9.799003601074219e-05,19356
142,0142.wav,3,0,3,0.6666666666666666,9,where's the peck of pickled peppers peter piper picked,where's where's the peck of pickled of where's picked of of picked,0.4887382984161377,9.846687316894531e-05,19566
143,0143.wav,0,1,3,0.5,8,a peck of pickled peppers peter piper picked,the of pickled peppers peter of of,0.4627268314361572,8.749961853027344e-05,17382
144,0144.wav,1,2,4,0.875,8,peter piper picked a peck of pickled peppers,picked the the peter a of picked,0.8080732822418213,0.00015807151794433594,31942
145,0145.wav,7,0,5,1.3333333333333333,9,where's the peck of pickled peppers peter piper picked,the a of the peck of the of a piper of the of piper of peck,1.161437749862671,0.00024080276489257812,44382
146,0146.wav,1,0,0,0.3333333333333333,3,where's peter piper,picked where's peter piper,0.667982816696167,0.00013875961303710938,26012
147,0147.wav,2,0,2,1.3333333333333333,3,where's pickled peppers,the where's a of picked,0.5162076950073242,0.00010800361633300781,20216
148,0148.wav,4,0,3,1.75,4,peter picked pickled peppers,the the pickled picked the a of picked,0.6960206031799316,0.00019073486328125,26002
149,0149.wav,1,0,1,0.3333333333333333,6,peter picked a peck of peppers,picked peter picked of peck of peppers,0.5377192497253418,0.00010895729064941406,21572
150,0150.wav,1,2,0,0.5,6,peter picked a peck of peppers,the peter picked peck peppers,0.5181794166564941,0.00010275840759277344,20626
151,0151.wav,1,0,0,0.1111111111111111,9,where's the peck of pickled peppers peter piper picked,the where's the peck of pickled peppers peter piper picked,0.7864177227020264,0.00015115737915039062,30154
152,0152.wav,1,0,2,0.6,5,where's the peppers peter picked,where's where's of peppers peter a,0.5579833984375,0.00018858909606933594,20348
153,0153.wav,1,0,1,0.25,8,where's the peck of peppers peter piper picked,where's where's of peck of peppers peter piper picked,0.6764066219329834,0.00023102760314941406,25266
154,0154.wav,2,2,2,0.75,8,peter piper picked a peck of pickled peppers,picked of piper picked of pickled pickled piper,0.7367005348205566,0.0001373291015625,28036
155,0155.wav,0,0,1,0.2,5,a peck of pickled peppers,the peck of pickled peppers,0.5772993564605713,0.00011014938354492188,22080
156,0156.wav,4,0,3,1.75,4,peter piper picked peppers,the a of piper of peter peck of,0.5523731708526611,0.00010514259338378906,20634
157,0157.wav,4,0,2,0.6666666666666666,9,peter piper picked where's the peck of pickled peppers,the peter of of of picked peppers the peck of pickled peck peppers,0.7540750503540039,0.0001461505889892578,29220
158,0158.wav,2,1,2,0.625,8,peter piper picked a peck of pickled peppers,the picked piper peter peck of pickled peppers of,0.7757558822631836,0.00015211105346679688,31424
159,0159.wav,1,0,1,0.2222222222222222,9,where's the peck of pickled peppers peter piper picked,picked a the peck of pickled peppers peter piper picked,0.8682804107666016,0.00016617774963378906,33902
160,0160.wav,4,0,3,0.875,8,peter piper picked a peck of pickled peppers,picked a of piper of picked of peck of pickled piper of,0.7312848567962646,0.000148773193359375,29348
161,0161.wav,3,0,5,0.8888888888888888,9,where's the peck of pickled peppers peter piper picked,picked where's of piper of a where's piper peter piper of peter,0.7224946022033691,0.0001494884490966797,29136
162,0162.wav,3,0,4,1.0,7,peck of pickled peppers peter piper picked,the piper of pickled piper a picked piper of the,0.7816634178161621,0.00015020370483398438,29634
163,0163.wav,3,0,3,0.75,8,peter piper picked a peck of pickled peppers,the peter piper of picked of piper of pickled piper of,0.7152047157287598,0.0001385211944580078,27702
164,0164.wav,4,0,1,1.0,5,peter piper picked pickled peppers,picked peter of piper of picked pickled piper a,0.5844733715057373,0.00012230873107910156,23874
165,0165.wav,1,0,0,0.3333333333333333,3,peter piper picked,a peter piper picked,0.4140188694000244,8.082389831542969e-05,15570
166,0166.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,piper peter piper picked of peck of pickled peppers,0.7086291313171387,0.00014162063598632812,27444
167,0167.wav,2,0,0,0.3333333333333333,6,picked a peck of pickled peppers,picked a the of peck of pickled peppers,0.5788331031799316,0.00011110305786132812,22030
168,0168.wav,1,0,1,0.3333333333333333,6,where's the peck of pickled peppers,picked where's the picked of pickled peppers,0.5229125022888184,0.00010228157043457031,20138
169,0169.wav,1,1,1,0.3,10,peter piper picked a peck where's the peck peter picked,picked peter piper picked of peck where's peck peter picked,0.8183548450469971,0.00015807151794433594,31914
170,0170.wav,1,0,1,0.4,5,peter piper picked pickled peppers,where's peter piper picked pickled piper,0.6005430221557617,0.0001201629638671875,24086
171,0171.wav,1,0,3,0.5,8,peter piper picked pickled peppers where's the peck,where's picked piper picked pickled piper where's the piper,0.8481085300445557,0.00039577484130859375,32150
172,0172.wav,1,1,1,0.3333333333333333,9,where's the peck of pickled peppers peter piper picked,where's where's the peck pickled of peter piper picked,0.9160041809082031,0.00017213821411132812,35082
173,0173.wav,3,2,3,1.0,8,peter piper picked a peck of pickled peppers,where's a of piper picked of picked the piper,0.7065625190734863,0.00013828277587890625,27602
174,0174.wav,1,3,3,0.4117647058823529,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,where's picked piper picked of peck pickled piper where's the peck pickled peter piper picked,1.3815443515777588,0.0003311634063720703,53344
175,0175.wav,2,0,1,1.5,2,peter piper,picked a where's piper,0.545304536819458,9.965896606445312e-05,20184
176,0176.wav,4,0,2,3.0,2,pickled peppers,the the where's the picked where's,0.42827486991882324,8.368492126464844e-05,16880
177,0177.wav,3,0,3,0.6666666666666666,9,where's the peck of pickled peppers peter piper picked,picked where's the pickled picked of of picked peter a piper picked,1.474482536315918,0.0003478527069091797,55786
178,0178.wav,1,0,2,1.5,2,pickled peppers,picked a piper,0.4223318099975586,7.653236389160156e-05,15466
179,0179.wav,3,0,2,0.8333333333333334,6,picked a peck of pickled peppers,picked a the of pickled a of of a,0.9789752960205078,0.00018405914306640625,37090
180,0180.wav,4,0,4,1.0,8,peter piper picked a peck of pickled peppers,picked the of the piper picked of peck of of of of,0.8031167984008789,0.0001537799835205078,30558
181,0181.wav,2,0,2,0.5,8,the peck of pickled peppers peter piper picked,picked the peck a of pickled peppers peter peter a,0.9511897563934326,0.00018334388732910156,36288
182,0182.wav,3,0,2,1.25,4,peter picked pickled peppers,the peter of peter pickled of of,0.6405429840087891,0.0001270771026611328,25438
183,0183.wav,2,0,2,0.6666666666666666,6,where's the peck of pickled peppers,the where's the peck of peter the piper,0.6375894546508789,0.00012421607971191406,25332
184,0184.wav,1,0,1,0.4,5,a peck of pickled peppers,the of peck of pickled peppers,0.5199589729309082,0.00010132789611816406,20740
185,0185.wav,0,1,3,0.6666666666666666,6,piper picked a peck of peter,the a the the peter,0.7321381568908691,0.0001366138458251953,27054
186,0186.wav,1,1,1,0.5,6,peter pickled a peck of peppers,the peter pickled peck of a,0.6543912887573242,0.0001220703125,24136
